date,locality,state,location,title,size_text,size_low,size_high,organizations,participants,claims,valence,event_type,police_measures,participant_measures,police_injuries,participant_injuries,arrests,property_damage,police_deaths,participant_deaths,macroevent,notes,coder,source1,source2,source3,source4,source5,source6,source7,source8,source9,source10,source11,source12,source13,source14,source15,source16,source17,source18,source19,source20,source21,source22,source23,source24,source25,source26,source27,source28,source29,source30
2022-05-01,Aberdeen,WA,Aberdeen Timberland Library,,,,,Chehalis River Mutual Aid Network; Food Not Bombs,,in celebration of International Workers Day,1,rally,,,,,,,,,,,,https://twitter.com/MayDaySea2022/status/1519743925690454017,https://twitter.com/IGD_News/status/1520958304582701056,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-01,Amherst,MA,Amherst Town Common,Amherst Vigil for Peace and Justice,,,,,,for peace and justice in a nuclear-free world,0,vigil,,,,,,,,,,every Sunday since 1979,,https://www.theresistancecenter.org/work/peace/peace-vigil/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-01,Appleton,WI,Houdini Plaza,May Day Rally,,,,Appleton Students for a Democratic Society; Wise Women Healing Institute; United Action Oshkosh; Freedom Road Socialist Organization ,,"for organized labor; to celebrate International Workers' Day; for May Day, which gives signnificance to the production-halting strike and the political power that it gives the working class against the corporate tyrants",0,rally,,,,,,,,,,,,http://www.fightbacknews.org/2022/5/6/appleton-wi-2nd-annual-may-day-rally,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-01,Atlanta,GA,Grant Park,IWW May Day Event,,,,Atlanta IWW,,in celebration of International Workers Day,1,rally,,,,,,,,,,,,https://twitter.com/IWWatl/status/1516187820834140161,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-01,Austin,TX,Eastwoods Park,,,,,Students for Revolution ATX,,in celebration of International Workers Day,1,rally,,,,,,,,,,,,https://twitter.com/SfrAtx/status/1519101523921362946,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-01,Bailey,CO,"Bailey Library Park, 350 Bulldogger Rd",Rally for Racial Justice,around 20,20,20,Above 10K Connections; Evergreen Coalition for Racial Justice,residents; students,"for racial justice, against violent attack on Black people in Park County, against hate, end racism in the Sheriffs Department #HateCrime, Black Lives Matter, for patriotism",1,rally,,,,,,,,,,,,https://www.facebook.com/events/540819774073179/,https://www.westword.com/news/park-county-students-racism-cabin-13870463,"https://www.canyoncourier.com/stories/baileys-protest-for-racial-justice,393521",,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-01,Belmont,MA,Waverley Square,,,,,Community Organized for Solidarity,,"against racism, against police brutality",1,demonstration,,,,,,,,,,every Sunday,,https://www.instagram.com/p/CUkg4mlAe9n/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-01,Berkeley,CA,"Berkeley I-80 Pedestrian Bridge, 580 University Ave",,,,,Worldwide Rally for Freedom,,"against coronavirus mask and vaccination mandates, for freedom",2,demonstration,,,,,,,,,,every Sunday,,https://berkeleynojab.freeforums.net/thread/297/world-wide-rally-freedom-berkeley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-01,Bloomington,IN,Indiana University,,,,,Indiana Graduate Workers Coalition - United Electrical Workers,students,"for collective bargaining rights for graduate student workers at Indiana University, for union recognition",0,strike,,,,,,,,,,,,https://wfhb.org/news/strike-mic-first-day-of-pickets/,https://twitter.com/IndianaGrads/status/1517582748948606976,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-01,Boston,MA,"290 Broadway, Chelsea",,count pic,100,150,Movimiento Cosecha; La Colectiva,,"in celebration of International Workers Day, for state legislation to allow undocumented migrants to get drivers licenses, don't leave immigrants out in the cold, soy una trabajadora no more broken promises",1,march,,marched in street,,,,,,,,,,https://twitter.com/CosechaMovement/status/1520895830164652033,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-01,Brookwood,AL,Warror Met Coal Inc.,,,,,United Mine Workers of America,,against unfair labor practices at Warrior Met Coal,0,strike; picket,,,,,,,,,,,,https://twitter.com/TheRealNews/status/1413205492806012929,https://twitter.com/GrimKim/status/1443950077450588167,https://twitter.com/lizshuler/status/1505920801215852547,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-01,Buffalo,NY,Bidwell Pkwy and Elmwood Ave,,,,,Women in Black,,for peace,0,vigil,,,,,,,,,,every Saturday since war in Iraq,,https://spectrumlocalnews.com/nys/buffalo/news/2022/03/05/buffalo-groups-hold-peace-vigil-for-ukraine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-01,Chicago,IL,5500 N Austin Ave,The Patriots Bridge,,,,,,"for patriotism, for freedom",2,demonstration,,,,,,,,,,every Sunday starting 3/20,,https://t.me/illinoisstandingagaintstyranny/587,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-01,Chicago,IL,Chicago Riverwalk,Stand With Ukraine,,,,,,"in solidarity with Ukraine, against Russian invasion and war",0,demonstration,,human chain,,,,,,,,,,https://titan-security.com/news-and-resources/demonstration-and-event-activity-april-29-to-may-7-2022/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-01,Chicago,IL,Millennium Park,Stand With One Voice Sri Lanka,,,,,,in solidarity with protesters in Sri Lanka,0,rally,,,,,,,,,,,,https://titan-security.com/news-and-resources/demonstration-and-event-activity-april-29-to-may-7-2022/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-01,Chicago,IL,Nichols Park,May Day March + Rally,count video,40,60,University of Chicago Labor Council,,"in celebration of International Workers Day, May Day",1,march; rally,,,,,,,,,,,,https://twitter.com/ChicagoIWW/status/1519369896546738176,https://twitter.com/chifreemedia/status/1520831198276341760,https://twitter.com/UCLaborCouncil/status/1520864781485363200,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-01,Chicago,IL,Union Park; Fulton Market; Federal Plaza,May Day March,hundreds,200,200,Mujeres Latinas en Accion; Party of Communists USA; ASO,,"in celebration of International Workers Day, for abortion rights, for immigrant rights, abolish ICE, stop deportations, Latinos make America great, abortion on demand and without apology, protect Black migrants, legalization for all, abortion rights are labor rights abolish cops to win our fight, an injury to one is an injury to all, no abortion bans",1,march,,marched in street,,,,,,,,,EC,https://titan-security.com/news-and-resources/demonstration-and-event-activity-april-29-to-may-7-2022/,https://twitter.com/chifreemedia/status/1520817264672583681,https://twitter.com/chifreemedia/status/1520866965346308100,https://chicago.suntimes.com/2022/5/1/23052322/hundreds-may-day-rally-union-park-we-work-country-we-should-have-justice,https://www.cbsnews.com/chicago/news/activists-gather-for-may-day-demonstrations/,,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-01,Cincinnati,OH,"Hamilton County Courthouse, 1000 Main St",,count pic,40,50,Party for Socialism and Liberation; Democratic Socialists of America,,"in celebration of International Workers Day, for higher wages and better healthcare, safe legal abortion on demand no apologies, legalize abortion once and for all, workers make the world run workers should run the world",1,rally,,,,,,,,,,,,https://local12.com/news/local/may-day-protest-in-the-tri-state-calls-for-better-wages-health-care-workers-rights-demonstration-international-worker-day-group-protests-civic-engagement-rally-hamilton-county-courthouse-cincinnati-ohio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-01,Cleveland,OH,Ford Dr and Euclid Ave,May Day 2022 Workers' Assembly & Celebration,count FB,50,50,Black Lives Matter Cleveland; Burning River Anarchist Collective; Cleveland Sex Worker Alliance; Cuyahoga County Jail Coalition; Greater Cleveland Housing Justice Coalition; Greater Cleveland Immigrant Support Network; IRTF - InterReligious Task Force on Central America; NEOCH - Northeast Coalition for the Homeless; NEO Worker Center; Ohio Poor People's Campaign; OPAWL - Building AAPI Feminist Leadership in Ohio; Ohio Women's Alliance; Participatory Budgeting Cleveland; Rhizome House; SEIU Local 1; Students for Energy Justice Oberlin; Sunrise Movement Cleveland; Workers World Party; Red Triangle CLE,,"in celebration of International Workers Day, for workers' rights and freedoms, for anarchism, reclaim May Day remember the Haymarket martyrs, Black Lives Matter, for climate action, for sex workers' rights",1,rally,,,,,,,,,,,,https://twitter.com/neoworkercenter/status/1520842702673305606,https://twitter.com/neoworkercenter/status/1519334060937695235,https://www.facebook.com/events/s/may-day-2022-workers-assembly-/1036881720579536/,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-01,Cleveland,OH,"Sherwin-Williams Plant, 26300 Fargo Ave, Bedford Heights",,,,,United Steelworkers Local 14919,,"against unfair labor practices at Sherwin-Williams Bedford Heights plant, for higher pay for workers",0,strike; picket,,,,,,,,,,,,https://www.prnewswire.com/news-releases/usw-members-strike-against-sherwin-williams-301483924.html,https://twitter.com/snaccrondsa/status/1495850420387958801,https://www.workers.org/2022/03/62197/,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-01,Denton,TX,Quakertown Park,May Day Celebration,nearly 100,100,100,Elm Fork John Brown Gun Club; Emma Goldman Book Club; North TX Rural Resistance; DFW SRA; Don't Mess with Trans Texans; Cedar Breaks John Brown Gun Club; NTX IWW; Denton Food Not Bombs; Rural Texas Leftist Coalition; Decriminalize Denton,leftists,"in celebration of International Workers Day, for anarchism",1,rally,,some openly carried firearms; verbally and physically confronted counter-protesters,,,,,,,20220501-denton-mayday,,,https://twitter.com/EFJBGC/status/1510697595949260805,https://twitter.com/EFJBGC/status/1520962766038654976,https://twitter.com/EFJBGC/status/1522255236424994816,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-01,Denton,TX,Quakertown Park,,count video,5,6,Young Conservatives of Texas,,unclear,2,counter-protest,,,,,,,,,20220501-denton-mayday,,,https://twitter.com/EFJBGC/status/1522255236424994816,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-01,Des Moines,IA,Evelyn K Davis Park,May Day,,,,Des Moines Mutual Aid,,in celebration of International Workers Day,1,rally,,,,,,,,,,,,https://twitter.com/dsm_mutual_aid/status/1518748752223379456,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-01,Detroit,MI,Great Lakes Coffee Roasting Co.,,20,20,20,UNITE HERE! Local 24; Comrades in Coffee,baristas; cooks,for higher pay and collective bargaining rights for workers at Great Lakes Coffee Roasting Company,0,strike; picket,,,,,,,,,,,,https://www.freep.com/story/news/local/michigan/detroit/2022/02/16/great-lakes-coffee-strike-union-contract-detroit/6811803001/,https://www.tag24.com/justice/activism/rashida-tlaib-adds-shot-of-solidarity-to-detroit-comrades-in-coffee-rally-2345612,https://www.thenation.com/article/activism/joy-silk-detroit-strike/,https://www.metrotimes.com/detroit/dia-stops-selling-great-lakes-coffee-amid-barista-strike/Content?oid=29600416,https://peoplesworld.org/article/comrades-in-coffee-going-strong-despite-great-lakes-coffee-efforts/,,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-01,Duluth,MN,Harrison Community Center,2nd Annual International Worker Solidarity Rally,count video,40,50,Twin Ports DSA; Twin Ports NAACP; North Woods Socialist Collective; United Steelworkers Local 9460,labor unions; community organizations; state officials,"in celebration of International Workers Day, capitalism is falling socialism is the alternative, we are the 99%",1,rally,,,,,,,,,,,,https://www.fox21online.com/2022/05/01/labor-unions-community-hold-international-worker-solidarity-rally/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-01,Durham,NC,401 E Lakewood Ave; Hillside Park,May Day Power March,more than 200,200,200,Southern Workers Assembly; Fight for $15; Black Workers for Justice; Union for Everyone; Raise Up; National Domestic Workers Alliance; Carolina Jews for Justice; NC State AFL-CIO; Refund Raleigh Freedom Committee; NC State Worker Organizing Committee; Starbucks Workers United; North Carolina Poor People's Campaign; Fed Up; Durham City Workers Union,,"in celebration of International Workers Day, unions for all, all labor has dignity, equitable employment for all workers, for higher minimum wage, if we fight back we can win, against gentrification, against exploitation, against union busting",1,march,,marched in street,,,,,,,,,,https://twitter.com/SWA_solidarity/status/1520875821480783872,https://twitter.com/SWA_solidarity/status/1519708919215661059,https://www.cbs17.com/news/local-news/durham-county-news/workers-rally-march-in-durham-to-demand-higher-wages-amid-soaring-inflation/,https://spectrumlocalnews.com/nc/triangle-sandhills/news/2022/05/03/nc-workers-march-for-better-working-conditions-ahead-of-primary-election,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-01,Forest Park,IL,"Haymarket Martyrs' Monument, 863 Des Plaines Ave",Laying of Roses + Vigil,,,,Greater Chicago IWW,,"in commemoration of International Workers Day, in remembrance of Haymarket martyrs",1,vigil,,,,,,,,,,,,https://twitter.com/ChicagoIWW/status/1519369896546738176,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-01,Gambier,OH,Kenyon College,,17,17,17,Kenyon Student Workers Organizing Committee,community advisers,"for collective bargaining rights for students working as residential advisers at Kenyon College, for higher pay, against unfair labor practices",0,strike,,,,,,,,,,,,https://twitter.com/kswoc/status/1513499393235726338,https://www.insidehighered.com/quicktakes/2022/04/12/kenyon-college-residential-advisers-go-indefinite-strike,https://kenyoncollegian.com/features/2022/04/striking-students-share-stories-of-their-paths-to-the-picket-line/,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-01,Grand Rapids,MI,US-131,,more than 70,70,70,Movimiento Cosecha; IATSE Local 26,,"in celebration of International Workers Day, for citizenship for undocumented migrants, for state legislation to allow undocumented migrants to get drivers licenses, somos 11 milliones papeles si migajas no papers yes crumbs no, licensias hoy papeles manana",1,rally; march; direct action,called to scene,marched in roadway; roadblock on highway,,,,,,,,,EC,https://twitter.com/CosechaMovement/status/1520893919810269185,https://www.instagram.com/p/CdCHAGspzol/,https://www.wzzm13.com/article/news/local/immigrant-rights-march/69-30f334f0-828c-4200-9624-bcf9105e70d6,http://www.fightbacknews.org/2022/5/4/west-michigan-unions-and-immigrants-rally-may-1-international-workers-day,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-01,Greenwood,NE,I-80 Speedway,Save America Rally,"thousands; more than 3,000",2000,3000,Save America,,"for Charles Herbster for governor, for Donald Trump, for patriotism, against President Biden, against critical race theory and sex education in Nebraska schools, against illegal immigration, for lower taxes, against election fraud",2,rally,,,,,,,,,,feat. Donald Trump,EC,https://omaha.com/news/state-and-regional/govt-and-politics/trump-to-hold-rally-in-nebraska-ahead-of-gubernatorial-primary-election/article_c5b48416-bff6-11ec-b28e-5751ab61dfda.html,https://t.me/NAGOgroup/604,https://www.ketv.com/article/charles-herbster-donald-trump-rally-in-greenwood/39872212,https://twitter.com/RSBNetwork/status/1520934848826908675,https://t.me/NAGOgroup/615,https://www.foxnews.com/politics/trump-nebraska-rally-charles-herbster,https://www.wfla.com/news/politics/live-trump-to-speak-at-save-america-rally-in-greenwood-ne/,https://kion546.com/news/2022/05/01/trump-defends-nebraska-gubernatorial-candidate-facing-groping-allegations-during-rally/,https://www.ketv.com/article/charles-herbster-donald-trump-rally-in-greenwood/39872212,https://journalstar.com/news/state-and-regional/govt-and-politics/trump-defends-endorses-herbster-at-rescheduled-nebraska-rally/article_6891c823-967d-53c6-aab3-e771407e7c8c.html,,,,,,,,,,,,,,,,,,,,
2022-05-01,Hartford,CT,Hartford City Hall,Stand With One Voice Sri Lanka,,,,Sri Lankan Student Collective in the US,,in solidarity with protesters in Sri Lanka,0,protest,,,,,,,,,,,JP,https://twitter.com/malindaprasad/status/1520604074449661954,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-01,Honolulu,HI,5084 Kiai Pl,,count pic,14,15,Ka Lāhui Hawaii Political Action Committee,,"against desecration of ancestral grave sites for real estate development, for indigenous peoples' rights, protect iwi kupuna",0,demonstration,called to scene,,,,,,,,,,,https://twitter.com/KaLahuiHawaii/status/1521030351459479552,https://twitter.com/KaLahuiHawaii/status/1521251088321548288,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-01,Honolulu,HI,Kalihi Valley District Park; Kuhio Park,2nd Annual International Workers Day Rally,count video,150,250,Hawaii Workers Center; COFA Workers Association; ALU; HAA; Starbucks Workers United; Raise Up Hawai'i; UNITE HERE! Local 5,,"in celebration of International Workers Day, for higher minimum wage, for HB 2510, living wage supporter, living wage now, fight with solidarity, no US/NATO war with Russia, work 2 live not live 2 work, for Earth to live capitalism must die, united we bargain divided we beg, workers unite, defend and respect Hawai'i workers, shut down Red Hill now, workers' rights are human rights",1,rally; march,,,,,,,,,,,,https://twitter.com/hiworkerscenter/status/1520823602802700288,https://twitter.com/raiseuphawaii/status/1521216444280631297,https://twitter.com/karaokecomputer/status/1521253501367595008,https://twitter.com/uniteherehawaii/status/1520967461134249984,https://twitter.com/karaokecomputer/status/1532154642523516929,,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-01,Jackson,MS,"Jackson Women's Health, 2903 N State St",,,,,,,against abortion,2,protest,,discourage patients from entering clinic,,,,,,,,"daily since forever, but only started recording in CCC on 2021-12-01",,https://www.insider.com/abortion-protests-mississippi-clinic-says-protestors-hold-guns-yell-2021-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-01,Jacksonville,FL,Jacksonville City Hall,,,,,Florida Rising,elected officials,"in celebration of International Workers Day, for affordable housing, against evictions, justice on my block",1,protest,,placed furniture on steps of city hall,,,,,,,,city workers removed furniture during event,EC,https://www.news4jax.com/news/local/2022/05/02/city-says-it-had-no-choice-but-to-break-up-a-protest-over-affordable-housing/,https://www.news4jax.com/news/local/2022/05/01/affordable-housing-protest-in-jacksonville-disrupted-when-city-workers-throw-props-away/,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-01,Jessup,MD,"Sysco Baltimore, 8000 Dorsey Run Rd",,more than 300,300,300,Teamsters Local 355,drivers; warehouse workers,against unfair labor practices at Sysco distribution center,0,strike; picket,,,,,,,,,,,,https://www.wbaltv.com/article/sysco-strike-restaurants-scramble-to-fill-food-orders/39876202#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-01,Johnstown,PA,"Cambria County Republican Committee, 1222 Scalp Ave",Get Out the Vote Rally,more than 40,40,40,Cambria County Republican Committee,,"for Republican candidates for office, for generating jobs related to mining Pennsylvania’s coal and gas natural resources, against indoctrination in the education system, in support of police",2,rally,,,,,,,,,,,,https://www.tribdem.com/news/rally-energizes-cambria-county-republicans/article_b764fe1e-c978-11ec-b275-6f95457b9de8.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-01,Kalamazoo,MI,Bronson Park,,,,,Reproductive Freedom for All,elected officials,"for amendment to state constitution to protect abortion rights, for women's rights, my body my choice, break free, my uterus my choice, pussy power",1,rally,,blocked and confronted counter-protesters,,,,,,,20220501-kalamazoo-abortion,,,https://www.instagram.com/p/CdB2ajjP6_P/,https://www.wmuk.org/wmuk-news/2022-04-29/kalamazoo-reproductive-freedom-for-all-rally-in-bronson-park-sunday,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-01,Kalamazoo,MI,Bronson Park,,count video,5,10,PAAU,,"against abortion, human rights are for all humans, abortion is oppression, RFFA enables abusers and traffickers, call me extremist I think dismemberment is wrong, abortion is violence",2,counter-protest,,chanted at protesters,,,,,,,20220501-kalamazoo-abortion,,,https://www.instagram.com/p/CdB2ajjP6_P/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-01,Ketchum,ID,Ketchum Town Square,,,,,Occupy Ketchum Town Square,,"for affordable housing in Ketchum, for passage of Local Option Tax ballot measure to support implementation of Ketchum’s Housing Action Plan",0,rally,,,,,,,,,,,,https://eyeonsunvalley.com/Mobile/Mobile_Story_Reader/9413/Rally-to-Address-Affordable-Housing-in-Ketchum/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-01,Las Vegas,NV,953 E Sahara Ave,16th Annual Las Vegas May Day,about 50; dozens,24,50,Las Vegas May Day Coalition; Food Not Bombs Las Vegas; More Than a Hashtag; Make It Work Nevada,,"in celebration of International Workers Day, against low wages and high gas prices and high rent and utility costs, against violence in schools, without labor nothing prospers, wages are too low, workers of the world unite, for anarchism, immigrants rights are workers rights",1,march; rally,,,,,,,,,,,,https://www.instagram.com/p/Cc6jpw-pJMh/,https://news3lv.com/news/local/las-vegas-may-day-rallies-call-for-immigrant-protections-higher-wages-school-solutions,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-01,Las Vegas,NV,Bellagio Hotel & Casino; New York-New York Hotel & Casino,,over 100; hundreds,100,200,Make the Road Nevada; Culinary Local 226; Chispa Nevada; National Domestic Workers Alliance,,"in celebration of International Workers Day, in support of Las Vegas immigrant workers and culinary union members who lost their jobs during the COVID pandemic, for path to citizenship for all undocumented migrants, for rehiring laid-off casino workers, citizenship for the 11 million, Biden keep your promise",1,rally; march,,,,,,,,,,,EC,https://news3lv.com/news/local/las-vegas-may-day-rallies-call-for-immigrant-protections-higher-wages-school-solutions,https://www.reviewjournal.com/local/hundreds-march-on-strip-for-undocumented-immigrants-rights-2570223/,https://www.ktnv.com/news/protest-for-worker-protections-and-pathways-to-citizenship-planned-in-front-of-the-bellagio,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-01,Lawrenceville,NJ,"Shred-It, 649 Whitehead Rd",,,,,Teamsters Local 469,,"against unfair labor practices at Shred-It, for higher pay for drivers and helpers",0,strike; picket,,,,,,,,,,,,https://www.instagram.com/p/CXv74K0svtK/?utm_source=ig_web_copy_link,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-01,Leesburg,VA,Loudon County Government Center,,count video,25,35,New Virginia Majority,,"in celebration of International Workers Day, for immigrants' rights, for affordable housing",1,vigil,,,,,,,,,,,,https://www.wusa9.com/video/news/local/virginia/vigil-night-honors-working-class-in-leesburg-as-northern-virginia-struggles-with-affordable-housing/65-3d8bc14a-85b8-433d-a3aa-00f1f1a5b0af,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-01,Long Beach,CA,Cesar Chavez Park,#MayDayLB 2022 Rally,,,,Long Beach Forward; Long Beach Tenants Union; May Day Long Beach; Gabriela South Bay,,"in celebration of International Workers Day, for workers' rights, for immigrants' rights, for human rights, for social justice, Black Lives Matter",1,rally,,,,,,,,,,,,https://www.facebook.com/events/1038151030112403/,https://maydaylongbeach.wordpress.com/about/,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-01,Los Angeles,CA,Boyle Heights,,dozens,24,24,Centro CSO; Freedom Road Socialist Organization,,"in celebration of International Workers Day, in support of undocumented immigrants, for police reform, for community control of the Sheriffs department, LAPD stop killing us Latinos, jail killer cops, legalization for all, justice for Leonel Chavez",1,rally; march,,marched in street,,,,,,,,,EC,https://abc7.com/boyle-heights-may-day-rally-workers-rights/11810395/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-01,Los Angeles,CA,S Broadway and Olympic Blvd,,thousands,2000,2000,SEIU; IATSE; Teamsters; DSA; Strippers United,street vendors,"in celebration of International Workers Day, united unidos, for citizenship for undocumented migrants",1,rally; march,,,,,,,,,,,EC,https://twitter.com/joeyneverjoe/status/1520805527843876866,https://twitter.com/joeyneverjoe/status/1520828627599863808,https://www.cbsnews.com/losangeles/news/hundreds-rally-in-downtown-la-on-may-day-for-better-wages-employee-rights/,https://www.instagram.com/p/CdEkP8Xvvbr/,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-01,Manchester,NH,Rite Aid,,,,,NSC-131,,"against anarchism, against antifascism, for white supremacy",2,counter-protest,,followed and then verbally confronted and threatened participant in May Day event,,,,,,,20220501-manchester-mayday,,,https://t.me/NSC131VIDEOS/11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-01,Manchester,NH,Veterans Park,Manchester May Day,,,,Federation of Anarchists and Syndicalists,,"in celebration of International Workers Day, workers of the world unite",1,rally,on scene,,,,,,,,20220501-manchester-mayday,,,https://twitter.com/1312FAS/status/1518639498220953604,https://t.me/NSC131VIDEOS/11,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-01,Melbourne,FL,Melbourne Causeway; Claude Edge Front Street Park,Brevard Say Gay,about 300,300,300,Space Coast Pride; PFLAG; ACLU; Equality Florida; Spektrum Health; Atheist of Brevard; Colectiva Queer; Families for Safe Schools; Brevard Progressive Alliance,community members; parents; children,"against Don't Say Gay state legislation, for LGBTQ+ pride, Black Trans Lives Matter, stop the hate, I stand with my trans fam, it's okay to say gay, all you need is love, protect LGBTQ+ kids, LGBTQ+ rights are human rights, being gay is like glitter it never goes away, love wins",1,march; rally,,,,,,,,,,,EC,https://www.floridatoday.com/story/news/2022/05/01/say-gay-rally-held-brevard-protest-bill-sunday/9554990002/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-01,Melrose Park,IL,"Kerry Ingredients & Flavours, 3141 W North Ave",,,,,Teamsters Local 781,,"against unfair labor practices at Kerry Ingredients & Flavours, against mandatory overtime",0,strike; picket,,,,,,,,,,,,https://www.instagram.com/p/CbFkzWeBfGM/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-01,Miami,FL,Bayfront Park,,hundreds,200,200,SEIU; Miami Worker Center; We Count; IUPAT,anarchists; communists; farmworker allies; domestic workers,"in celebration of International Workers Day, workers united to lift up Miami, for anarchism, for higher wages and safer working conditions for farmworkers and construction workers and domestic workers, for dignity and respect, our labor saves lives, pass the migrant bill of rights, wage theft stops here, up with the people down with capitalism, luchar crear poder popular",1,march,,marched in street,,,,,,,,,,https://miami.cbslocal.com/2022/05/01/south-florida-may-day-protests-2022/,https://twitter.com/TBSFlorida/status/1520910407011024896,https://tequestablackstar.blackblogs.org/2022/05/01/hundreds-march-in-miami-may-day-protest/,https://twitter.com/MiamiWorkersCtr/status/1520892009925517313,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-01,Miami,FL,Stephen P. Clark Government Center,,dozens,24,24,,workers,"in celebration of international workers day, workers unite to lift up miami, for worker recovery following COVID-19 pandemic, protect workers, our work and lives are essential, for tenant bill of rights, for fair wages",1,rally; march,,,,,,,,,,,EC,https://wsvn.com/news/local/miami-dade/protesters-in-miami-decry-rising-housing-costs-unfair-wages-at-rally-on-international-workers-day/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-01,Middlebury,VT,"Hannaford, 26 Court St",,hundreds,200,200,Migrant Justice,farm workers ,"for International Workers Day, farm workers deserve dignity, for better working conditions for farm workers, milk with dignity, for human rights",1,rally,,,,,,,,,,,EC,https://www.wcax.com/2022/05/01/farm-workers-march-bring-message-hannaford/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-01,Milwaukee,WI,"Voces de La Frontera, 1027 S 5th St; Milwaukee Federal Courthouse, 515 E Wisconsin Ave",Days Without Latinxs and Immigrants,"thousands; approximately 4,000; hundreds",200,4000,Fair Immigration Reform Movement; We Are Home; Voces de la Frontera,immigrant essential workers; small business owners; students; allies; elected officials,"for immigration reform, for path to citizenship for all undocumented migrants",1,rally; march; demonstration,,,,,,,,,,outside office of Senator Johnson,EC,https://www.dailycardinal.com/article/2022/05/activists-madison-east-students-hold-rally-for-undocumented-immigrants-rights-at-state-capitol,https://urbanmilwaukee.com/2022/05/02/thousands-march-for-latino-immigrant-rights/,https://www.fox6now.com/news/days-without-latinxs-immigrants-milwaukee-demonstration,https://www.cbs58.com/news/demonstrators-march-for-may-day-immigration-reform-in-milwaukee,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-01,Minneapolis,MN,"Four Directions Family Center, 1527 E Lake St",MayDay Festival,,,,Kalpulli KetzalCoatlicue; Minnesota Immigrant Rights Action Coalition; Four Family Partnership; Anti-War Committee,,"in celebration of International Workers Day, against militarization at the border, for legalization for all immigrants, for an end to violence against immigrants",1,rally,,,,,,,,,,,,https://www.womenagainstmilitarymadness.org/new-events/2022/5/1/may-day-march-marcha-1ro-de-mayo,https://www.instagram.com/p/CdCSKHXsxS2/,,,,,,,,,,,,,,,,,,,,,,,,,,,,
