CityTown,Location,County,StateTerritory,Country,Date,EstimateText,EstimateLow,BestGuess,EstimateHigh,AdjustedLow,AdjustedHigh,Actor,Claim,Pro(2)/Anti(1),EventType,ReportedArrests,ReportedParticipantInjuries,ReportedPoliceInjuries,ReportedPropertyDamage,TownsCities,Events,Source1,Source2,Source3,Misc.,Source4
Washington,outside the White House,DC,DC,US,2018-11-08,thousands,2000,,2000,,,general protestors,protesting Sessions resignation; protecting Mueller investigation,1,protest,0,0,0,0,1,1,https://lmtribune.com/editors_pick/protesters-rally-to-protect-mueller/article_4c12c758-94d7-593b-8fed-7ca918ef5373.html,,,,
Gainesville,University of Florida,Alachua,FL,US,2018-11-09,about 30,30,,30,,,general protestors,vigil to remember the victims of the Thousand Oaks shooting,0,vigil,0,0,0,0,1,1,https://www.wcjb.com/content/news/UF-students-faculty-hold-vigil-for-Thousand-Oaks-victims-500185461.html,https://www.gainesville.com/news/20181109/vigil-held-at-uf-for-victims-of-california-mass-shooting,,,
Isla Vista,Love & Rememberance Garden,Santa Barbara,CA,US,2018-11-09,FB: 136,136,,136,,,EVPLA,vigil to remember the victims of the Thousand Oaks shooting,0,vigil,0,0,0,0,1,1,https://www.facebook.com/events/303804086885730/,,,,
Kirkland,Totem Lake intersection,King,WA,US,2018-11-09,hundreds,200,,200,,,general protestors,calling for protecting the Mueller investigation,1,protest,0,0,0,0,1,1,https://www.kirklandreporter.com/news/kirkland-locals-rally-in-national-protest-to-protect-mueller/,,,,
Lauderhill,"Broward County Supervisor of Elections, 1501 NW 40 Ave",Broward,FL,US,2018-11-09,about 60; about 100,60,,100,,,Proud Boys,"against recount of provisional ballots, against election fraud, against Broward County Supervisor of Elections Brenda Snipes, against corruption, for President Trump, for Rick Scott for U.S. Senate",2,protest,0,0,0,0,1,1,https://www.cbsnews.com/miami/news/broward-elections-chaos-recount/,https://twitter.com/harrisalexc/status/1060938279212724224,https://www.rawstory.com/raw-investigates/ali-alexander-2659370751/,feat. Ali Alexander and Matt Gaetz,https://www.nytimes.com/2022/11/01/us/politics/florida-jan-6-proud-boys.html
Lauderhill,"Broward County Supervisor of Elections, 1501 NW 40 Ave",Broward,FL,US,2018-11-09,lone,1,,1,,,general protestors,for Andrew Gillum for governor,1,counter-protest,0,0,0,0,1,1,https://twitter.com/harrisalexc/status/1060938279212724224,,,,
Palo Alto,in front of city hall,Santa Clara ,CA,US,2018-11-09,a few hundred,300,,300,,,general protestors,protesting racist comments by the police chief and racial profiling,0,protest,0,0,0,0,1,1,https://www.smdailyjournal.com/news/local/protesters-rally-against-police-chief-s-comments/article_49b4ad37-b9af-5ba5-ab65-bb7c060fd408.html,,,,
Pittsburgh,,Allegheny,PA,US,2018-11-09,na,50,,50,,,Bend the Arc: Pittsburgh,vigil; rally against anti-semitism and hate,1,rally; vigil,0,0,0,0,1,1,https://twitter.com/bendthearcpgh/status/1060942672637149185,,,,
Tuscon,University of Arizona,Pima,AZ,US,2018-11-09,na,7,,7,,,March for Our Lives Arizona,vigil to remember the victims of the Thousand Oaks shooting,0,vigil,0,0,0,0,1,1,https://kvoa.com/news/local-news/2018/11/09/march-for-our-lives-arizona-vigil-for-thousand-oaks-shooting-victims/,,,,
Vancouver,LeRoy Haagen Memorial Community Park,Clark,WA,US,2018-11-09,about 100; around 200,100,,200,,,general protestors,vigil to remember the victims of the Thousand Oaks shooting,0,vigil,0,0,0,0,1,1,https://katu.com/news/local/family-and-friends-gather-at-candlelight-vigil-for-hartley-anderson,https://twitter.com/AmandaCowan10/status/1061102798702444545,,,
Washington,,DC,DC,US,2018-11-09,na,21,,21,,,March For Our Lives,vigil to remember the victims of the Thousand Oaks shooting,0,vigil,0,0,0,0,1,1,https://twitter.com/AMarch4OurLives/status/1061366767786868736,,,partial count from picture,
Baltimore,West Baltimore,Baltimore,MD,US,2018-11-10,more than 1 dozen,12,,12,,,children of homicide victims,protesting gun violence in Baltimore,0,protest,0,0,0,0,1,1,https://foxbaltimore.com/news/local/children-of-homicide-victims-march-for-peace,,,,
Boston,Faneuil Hall,Suffolk,MA,US,2018-11-10,At least 40,40,,40,,,New Democracy Coalition,protesting racial inequality in Boston,0,rally,0,0,0,0,1,1,https://www.bostonglobe.com/metro/2018/11/10/slave-auction-reenactment-held-outside-faneuil-hall-support-move-change-name/BkX5EWHxqywPxuqHMgsFIM/story.html,,,,
El Paso,Downtown,El Paso,TX,US,2018-11-10,about 100,100,,100,,,Border Network for Human Rights,"anti-border wall, pro-immigrant",1,protest,0,0,0,0,1,1,https://www.elpasotimes.com/story/news/immigration/2018/11/10/downtown-el-paso-marchers-protest-trump-border-enforcement-policies/1958282002/,,,,
Jacksonville,in front of the Duval County Supervisor of Elections office,Duval ,FL,US,2018-11-10,about 30,30,,30,,,Win Justice Coalition,protesting to make sure that every vote is counted,0,protest,0,0,0,0,1,1,https://www.news4jax.com/news/politics/reactions-from-leaders-on-recount,,,,
Lauderhill,"Broward County Supervisor of Elections, 1501 NW 40 Ave",Broward,FL,US,2018-11-10,,,,,,,general protesters,"against recount of provisional ballots, against election fraud, against Broward County Supervisor of Elections Brenda Snipes, against corruption, for Rick Scott for U.S. Senate",2,protest,0,0,0,0,1,1,https://www.nbcnews.com/politics/elections/step-right-recount-circus-has-come-back-florida-n935011,https://www.rawstory.com/raw-investigates/ali-alexander-2659370751/,https://www.nytimes.com/2022/11/01/us/politics/florida-jan-6-proud-boys.html,feat. Ali Alexander,
Massapequa,Westfield Sunrise Mall,Nassau,NY,US,2018-11-10,Dozens,24,,24,,,"PETA, Long Island Orchestrating for Nature",protesting an aquarium being built,0,protest,0,0,0,0,1,1,http://longisland.news12.com/story/39459091/dozens-protest-potential-aquarium-at-westfield-sunrise-mall,,,,
Matthews,Stumptown Park,Mecklenburg,NC,US,2018-11-10,Dozens,24,,24,,,general protestors ,protesting gun violence,0,rally,0,0,0,0,1,1,https://www.wcnc.com/article/news/community/community-gathers-for-prayer-rally-for-butler-high-school/275-613317012,,,,
Palm Beach,Riviera Beach,Palm Beach,FL,US,2018-11-10,about 25,25,,25,,,general protestors,"protesting for better polling equipment and better access to voting, as well as fewer restrictions on recounts",0,protest,0,0,0,0,1,1,https://www.palmbeachdailynews.com/news/20181117/florida-election-recount-protesters-at-buchers-office-demand-better-voting-process,,,,
South Bend,the Notre Dame football stadium,St. Joseph,IN,US,2018-11-10,"at least 60, around 90",60,,90,,,Notre Dame students,kneeling during the national anthem to protest police brutality,0,protest,0,0,0,0,1,1,https://religionnews.com/2018/11/12/notre-dame-students-cite-faith-as-they-kneel-during-national-anthem-to-protest-racism/,,,,
Yucca Valley,Resistance Corner: Hwy 62 @ 247,San Bernardino,CA,US,2018-11-10,,,,,,,general protestors,protect the Mueller investigation from Trump interference,1,protest,0,0,0,0,1,1,https://www.trumpisnotabovethelaw.org/,,,,
Ann Arbor,Temple Beth Emeth,Washtenaw,MI,US,2018-11-11,more than 70,70,,75,,,Faith in Action,protesting immigrant detention centers,1,protest,0,0,0,0,1,1,https://www.mlive.com/news/ann-arbor/2018/11/activists_begin_cross-country.html,,,,
Fruita,across the street from the person they were protesting,Mesa,CO,US,2018-11-11,about 70; dozens,24,,70,,,general protestors,protesting a Nazi flag being flown in their community; against racism,0,protest,0,0,0,0,1,1,https://durangoherald.com/articles/250194-residents-protest-swastika-flag-in-fruita,https://web.archive.org/web/20181112081923/https://www.nbc11news.com/content/news/500248771.html,,,
Lauderhill,"Broward County Supervisor of Elections, 1501 NW 40 Ave",Broward,FL,US,2018-11-11,,,,,,,general protesters,"against recount of provisional ballots, against election fraud, against Broward County Supervisor of Elections Brenda Snipes, against corruption, for Rick Scott for U.S. Senate",2,protest,0,0,0,0,1,1,https://www.nbcnews.com/politics/elections/step-right-recount-circus-has-come-back-florida-n935011,https://www.rawstory.com/raw-investigates/ali-alexander-2659370751/,https://www.nytimes.com/2022/11/01/us/politics/florida-jan-6-proud-boys.html,feat. Ali Alexander,
Washington,Outside the US capital building,DC,DC,US,2018-11-11,,,,,,,the Mashpee Wampanoag Tripe,rallying so that Congress will grant their reservation to the tribe,0,rally,0,0,0,0,1,1,https://our.news/external/?url=https%3A%2F%2Fwtop.com%2Fdc%2F2018%2F11%2Frally-in-dc-will-seek-preservation-of-tribes-reservation%2F,,,,
Ansonia,in front of City Hall,New Haven,CT,US,2018-11-12,about 30,30,,30,,,general protestors,rallying to make sure that every vote was counted,0,rally,0,0,0,0,1,1,https://valley.newhavenindependent.org/archives/entry/cabrera_dems_hold_recount_rally_in_ansonia/,,,,
Chicago,outside a downtown Target,Cook,IL,US,2018-11-12,na,30,,30,,,general protestors,protesting against Target closing its stores in the neighborhood,0,protest,0,0,0,0,1,1,https://chicago.suntimes.com/2018/11/12/18451504/target-to-face-black-friday-protest-at-its-state-street-store,,,,
Lauderhill,"Broward County Supervisor of Elections, 1501 NW 40 Ave",Broward,FL,US,2018-11-12,count video,60,,80,,,general protesters,"against recount of provisional ballots, against election fraud, against Broward County Supervisor of Elections Brenda Snipes, against corruption",2,protest,0,0,0,0,1,1,https://www.nbcnews.com/politics/elections/step-right-recount-circus-has-come-back-florida-n935011,https://www.rawstory.com/raw-investigates/ali-alexander-2659370751/,,feat. Ali Alexander and Matt Gaetz,
Orange,Confederate Memorial of the Wind off Interstate 10,Orange,TX,US,2018-11-12,na,2,,2,,,general protestors,against Confederate monument,0,protest,0,0,0,0,1,1,https://www.beaumontenterprise.com/news/article/Confederate-protest-turns-ugly-13384883.php#photo-16491677,,,,
Robbins,Manny’s Blue Room Bar,Cook,IL,US,2018-11-12,count pic,12,,12,,,general protestors,mourning police shooting of local Black man,1,vigil,0,0,0,0,1,1,https://wgntv.com/2018/11/12/officer-responds-to-gunfire-fatally-shoots-security-guard-at-robbins-bar/,,,partial count from picture,
Washington,Sen. Nancy Pelosi's office,DC,DC,US,2018-11-12,more than 150,150,,150,,,Sunrise Movement,demanding a climate change plan from congressional dems; pro-environmental protection,1,rally,0,0,0,0,1,1,https://theintercept.com/2018/11/13/alexandria-ocasio-cortez-sunrise-activists-nancy-pelosi/,https://twitter.com/sunrisemvmt/status/1062393636581711872,,,
Atlanta,State Capitol,Fulton,GA,US,2018-11-13,roughly 100,100,,100,,,Black Lives Matter Atlanta,demanding that every vote be counted; against voter suppression,1,protest,15,0,0,0,1,1,https://www.ajc.com/blog/politics/election-2018-counties-face-deadline-with-lawsuits-pending-live-updates/pEg33Y7ZZrknL11uYs8fiN/,https://www.ajc.com/news/state--regional-govt--politics/georgia-state-senator-protesters-detailed-capitol-while-demanding-that-every-vote-count/rxoAl55NdV3l4ECYstFQ3J/,https://www.facebook.com/events/288197891696366/,civil dis,
Dothan,outside a school board meeting,Houston,AL,US,2018-11-13,,,,,,,general protesters,protesting against closing magnet schools,0,protest,0,0,0,0,1,1,https://www.wtvy.com/content/news/Parents-protested-at-the-Dothan-City-Schools-board-meeting-to-make-sure-their-voices-were-heard-500436201.html,,,,
Eugene ,at the Butterfly Lot in downtown Eugene,Lane,OR,US,2018-11-13,about a dozen,12,,12,,,general protesters,protesting the forced movement of a homeless camp,0,protest,0,0,0,0,1,1,https://nbc16.com/news/local/camps-set-up-in-eugene-butterfly-lot-as-protest-continues,,,,
Hartford,450 Main St.,Hartford,CT,US,2018-11-13,FB: 85,85,,85,,,general protestors,against deportation of local man,1,protest; rally,0,0,0,0,1,1,https://www.facebook.com/events/322016121946446/,,,,
Midlothian,outside Midlothian Police Department,Cook,IL,US,2018-11-13,about 20,20,,20,,,general protestors,against police shooting of a black security guard,0,protest,0,0,0,0,1,1,https://www.chicagotribune.com/suburbs/daily-southtown/news/ct-met-jemel-roberson-security-guard-killed-protest-police-shooting-20181113-story.html,,,,
New York,on the steps of PS 150,Manhattan ,NY,US,2018-11-13,hundreds,200,,200,,,general protesters,protesting against the movement of all of the children to another school,0,protest,0,0,0,0,1,1,https://pix11.com/2018/11/13/students-rally-to-stop-manhattan-schools-eviction/,,,,
Saint Paul,"Bishop Henry Whipple Building, 1 Federal Dr",Ramsey,MN,US,2018-11-13,,,,,,,Interfaith Coalition on Immigration; Veterans for Peace,"in solidarity with migrant detainees, against inhumane detention practices, in honor of military veterans",1,vigil,,,,,1,1,https://mnicom.org/programs/vigils/,https://mnicom.org/2018/11/12/november-2018-vigil/,,second Tuesday of every month,
Washington ,Nancy Pelosi's office,DC,DC,US,2018-11-13,about 200,200,,200,,,"Alexandria Ocasio-Cortez, Sunrise Movement",protesting because Nancy Pelosi will not allow for the Green New Deal legislation to be passed,0,protest,51,0,0,0,1,1,http://www.ktvu.com/news/politics/ny-democrat-alexandria-ocasio-cortez-speaks-at-pelosi-s-office-protest,,,,
Algonquin,Outside Algonquin township,McHenry,IL,US,2018-11-14,more than 100,100,,100,,,150 Union workers,protesting firing of workers by the Highway Commisioner,0,protest,0,0,0,0,1,1,https://www.nwherald.com/2018/11/13/local-150-union-workers-set-to-protest-algonquin-township-highway-commissioner/a5krn5p/,,,,
Arlington,University of Texas Arlington,Tarrant,TX,US,2018-11-14,,,,,,,"The Progressive Student Union, the Gender and Sexuality Alliance, Transform, general protesters","protesting against discrimination of transgender people by Donald Trump's administration, advocating for more gender-neutral bathrooms on campus",1,protest,0,0,0,0,1,1,http://www.theshorthorn.com/news/students-rally-in-solidarity-with-transgender-rights/article_bde2821a-e86d-11e8-8197-67ed36e4cff8.html,,,,
Chicago,the capitol building,Cook,IL,US,2018-11-14,dozens,24,,24,,,general protesters,protesting the governor's veto of the VOICES act that helps immigrants get help for abuse without risking deportations,0,protest,0,0,0,0,1,1,https://www.wcia.com/news/local-news/immigrants-rally-in-support-of-voices-act/,,,,
Des Moines,"large lawn, Drake University",Polk,IA,US,2018-11-14,about 3000; 3500; hundreds,200,,3500,,,Drake students and others,rallying against racism,1,rally,0,0,0,0,1,1,https://www.radioiowa.com/2018/11/14/drake-students-rally-after-racist-incidents-on-campus/,https://www.desmoinesregister.com/story/news/education/2018/11/14/drake-university-rally-against-robocall-racist-note/1995155002/,,,
Kalamazoo,Western Michigan University,Kalamazoo,MI,US,2018-11-14,over 60,60,,60,,,general protesters,protesting the cutting down of trees to build new dorms,0,protest,0,0,0,0,1,1,https://www.mlive.com/news/kalamazoo/2018/11/students_protest_tree_removal.html,,,,
Long Island City,Long Island City,Queens,NY,US,2018-11-14,about 100,100,,100,,,"City Councilman Van Bramer, general protesters",protesting the deal to give Amazon a $3 billion tax break in return for bringing the Amazon headquarters to Long Island City,0,protest,0,0,0,0,1,1,https://www.nydailynews.com/news/politics/ny-pol-long-island-city-amazon-protest-20181114-story.html,,,,
Los Angeles,Hall of Justice,,CA,US,2018-11-14,,,,,,,Black Lives Matter LA,"against police brutality, for police accountability, Black Lives Matter, against District Attorney Jackie Lacey",1,protest,,,,,1,1,https://www.cnn.com/2020/07/10/us/jackie-lacey-la-da-black-lives-matter/index.html,https://www.newyorker.com/magazine/2020/11/16/after-years-of-protests-every-wednesday-la-activists-welcome-a-new-da,,,
Lynchburg,outside E.C. Glass High School,Campbell,VA,US,2018-11-14,about 40,40,,40,,,general protesters,protesting for higher pay for teachers,0,protest,0,0,0,0,1,1,https://www.wdbj7.com/content/news/Lynchburg-teachers-rally-for-pay-increase--500540912.html,,,,
New York,"Queens, Amazon HQ2",New York,NY,US,2018-11-14,Nearly 100,100,,100,,,general protestors,against Amazon opening headquarters in Queens,0,protest,0,0,0,0,1,1,https://www.vox.com/the-goods/2018/11/15/18096181/long-island-city-amazon-hq2-protest,,,,
Newark,Rutgers AAUP-AFT,Essex,NJ,US ,2018-11-14,,,,,,,general protesters,protesting the difference in pay that the faculty and graduate students get at the different Rutgers' campuses,0,protest,0,0,0,0,1,1,https://www.tapinto.net/towns/new-brunswick/articles/rutgers-newark-professors-protest-pay-differences-across-all-3-campuses,,,,
San Francisco,Yerba Buena Gardens,San Francisco,CA,US,2018-11-14,hundreds,200,,200,,,striking Marriott workers,striking for higher pay and more job security; pro-Labor,0,protest,0,0,0,0,1,1,https://abc7news.com/business/san-francisco-marriott-workers-mark-40-days-of-strike/4676374/,,,,
San Francisco,outside Lyft headquarters,San Francisco,CA,US,2018-11-14,a dozen or so,12,,12,,,general protesters,protesting Lyft's policy on deactivating drivers,0,protest,0,0,0,0,1,1,https://www.sfexaminer.com/news/lyft-uber-drivers-protest-sudden-deactivations/,,,,
Seattle,in front of the Amazon Spheres,King,WA,US,2018-11-14,dozens,24,,24,,,general protestors,to denounce Amazon's cooperation with U.S. Immigration and Customs Enforcement around their new facial recognition system,2,protest,0,0,0,0,1,1,https://www.beaumontenterprise.com/seattlenews/article/dozens-protest-Amazon-facial-recognition-13352769.php,,,,
Cleveland,downtown,Cuyahoga,OH,US,2018-11-15,a few dozen,36,,36,,,general protesters,protesting unpaid wages in construction jobs,0,protest,0,0,0,0,1,1,https://www.cleveland.com/business/2018/11/downtown-cleveland-protest-highlights-unpaid-construction-wages.html,,,,
Longmeadow,outside Longmeadow High School,Hampden,MA,US,2018-11-15,hundreds,200,,200,,,students,protesting the firing of the Superintendent,0,protest,0,0,0,0,1,1,https://www.masslive.com/news/2018/11/hundreds_of_longmeadow_high_sc.html,,,,
New York,Outside MoMA PS1; Queens; Long Island City,Queens,NY,US,2018-11-15,,,,,,,International Union of Operating Engineers,protesting for higher wages for art installers and matinence crew,0,protest,0,0,0,0,1,1,https://qns.com/story/2018/11/29/art-installers-rally-outside-museum-long-island-city-demanding-fair-contract/,,,,
New York,,New York,NY,US,2018-11-15,,,,,,,ANHDNYC,for universal rent control and tenant power in housing,1,rally,0,0,0,0,1,1,https://twitter.com/SosaSteph/status/1063195907511001090?s=19,,,,
Philadelphia,outside a Wendy's,Philadelphia,PA,US,2018-11-15,count pics,11,,11,,,rabbis,protesting Wendy's for failing to join the Fair Food Program; pro-food justice and labor rights,1,protest,0,0,0,0,1,1,https://twitter.com/truahrabbis/status/1063188198728323072?s=19,,,,
Tornillo,,El Paso,TX,US,2018-11-15,about 200,200,,200,,,Jewish and Christian activists,praying/rallying for migrants,1,rally; vigil,0,0,0,0,1,1,https://www.theatlantic.com/politics/archive/2018/11/jews-and-christians-go-border-thanksgiving/576538/?utm_medium=social&utm_content=edit-promo&utm_campaign=the-atlantic&utm_source=twitter&utm_term=2018-11-22T11%3A00%3A06,,,,
Athens,University of Georgia,Clarke,GA,US,2018-11-16,,,,,,,general protesters,protesting so that the Univeristy of Georgia will acknowledge its ties to slavery,0,protest,0,0,0,0,1,1,https://www.redandblack.com/uganews/baldwin-hall-memorial-dedication-overshadowed-by-protesters-including-an-athens/article_6dd0496c-e9ec-11e8-8a05-2fadefe1b7f7.html,,,,
Baltimore,Gaucher College,Baltimore,MD,US,2018-11-16,more than 100,100,,100,,,general protesters,protesting racist graffiti and threats that were made to black students,1,protest,0,0,0,0,1,1,https://www.baltimoresun.com/education/bs-md-goucher-racism-black-out-20181116-story.html,,,,
Berkeley,University of California Berkeley,Alamenda,CA,US,2018-11-16,about 40,40,,40,,,The People's Park Committee,protesting against university plans to build housing in the People's Park,0,protest,0,0,0,0,1,1,https://www.dailycal.org/2018/11/15/peoples-park-committee-rallies-on-sproul-plaza-in-favor-of-saving-park/,,,,
Boulder,outside the office of Representative Polis,Boulder,CO,US,2018-11-16,about 20,20,,20,,,general protesters,protesting against the members of the governor-elect's transition team on education,0,protest,0,0,0,0,1,1,https://www.coloradopolitics.com/news/activists-protest-polis-choices-for-education-transition-team/article_2b5ae704-495d-5d36-8ced-728147c80ee6.html,,,,
Bruceton Mills,"Hazelton Penitentiary, at Interstate 68",Preston,WV,US,2018-11-16,,,,,,,the American Federation of Government Employees Union,protesting low staff at correctional facilities,0,protest,0,0,0,0,1,1,https://www.wvnews.com/prestoncountynews/news/correctional-staff-at-fed-prison-in-wv-where-whitey-bulger/article_1652a4e3-1089-5367-9e18-cc122726438f.html,https://www.thenewscenter.tv/content/news/UNION-RALLY-AT-PRISON-WHERE-WHITEY-BULGER-DIED-500764171.html,,,
Kennesaw,Kennesaw State University,Cobb,GA,US,2018-11-16,,,,,,,general protesters,protesting against Yamaha's support of policies that lead to overfishing,0,protest,0,0,0,0,1,1,https://www.ajc.com/news/local/group-protest-yamaha-fisheries-policy-kennesaw-state/ZWF1wY1bNw6xEEWAvmxOXN/,,,,
Philadelphia,Independence Visitor Center,Philadelphia,PA,US,2018-11-16,Over 1000,1000,,1000,,,general protestors,protesting hate groups such as the Proud Boys and the Three Percenters Militia,1,protest,0,0,0,0,1,1,https://twitter.com/hate_trackers/status/1063699224494260224?s=19,https://www.facebook.com/events/171281213803986/?active_tab=discussion,,,
Portland,downtown,Multnomah,OR,US,2018-11-16,,,,,,,Patriot Prayer,protesting against the #MeToo movement,2,protest,0,0,0,0,1,1,https://www.kgw.com/article/news/local/six-arrested-as-opposing-protesters-clash-in-downtown-portland/283-615264543,,,,
Portland,downtown,Multnomah,OR,US,2018-11-16,,,,,,,Rose City Antifa,protesting against the #HimToo rally that was meant to mock the #MeToo movement,1,counter-protest,6,0,0,0,0,1,https://www.kgw.com/article/news/local/six-arrested-as-opposing-protesters-clash-in-downtown-portland/283-615264543,,,,
Portland,Portland City Hall,Multnomah,OR,US,2018-11-16,about 200,200,,200,,,Won’t Be Erased PDX,protest Trump administration memo proposing a strict definition of gender based on one’s genitals at birth,1,rally,0,0,0,0,0,1,https://psuvanguard.com/portlanders-rally-for-transgender-rights/,,,,
San Francisco,the Snowbowl mountain,San Francisco,CA,US,2018-11-16,na,19,,19,,,Navajo people,"protesting the use of treated wastewater water to make fake snow on the mountain, because the mountain is sacred to Native Americans",0,protest,0,0,0,0,1,1,https://www.azcentral.com/story/news/local/arizona-environment/2018/11/16/snowbowl-opening-day-machine-made-snow/2022041002/,,,,
Santa Fe,outside Hotel Santa Fe,Santa Fe,NM,US,2018-11-16,about two dozen,24,,24,,,Red Nation,"protesting ""produced water"" that is made and contaminated by fracking",0,protest,0,0,0,0,1,1,https://www.santafenewmexican.com/news/local_news/demonstrators-protest-outside-produced-water-conference-in-santa-fe/article_847d3d96-e9f5-58d6-a4e9-4f44f9a56ae9.html,,,,
Boston ,JFK Federal Building to the Suffolk County House of Corrections building,Suffolk,MA,US,2018-11-17,,,,,,,Justice4Siham; Cosecha Massachusetts; Iynx Alliance for Workers and Students,Protesting the treatment of immigrants from Central and South America,1,Protest,0,0,0,0,1,1,https://dailyfreepress.com/blog/2018/11/17/greater-boston-area-demonstrators-protest-mistreatment-of-immigrants-in-solidarity-caravan/,,,,
Cambridge,outside the Sanofi office,Middlesex,MA,US,2018-11-17,,,,,,,general protesters,protesting against the drug company raising insulin prices,0,protest,0,0,0,0,1,1,https://www.statnews.com/2018/11/27/insulin-prices-protest-sanofi/,,,,
Chicago,Hyatt Regency Chicago,Cook,IL,US,2018-11-17,,,,,,,Moms Demand Action,protesting proposition that would arm teachers,1,protest,0,0,0,0,1,1,https://twitter.com/jstad3/status/1063970939174555655?s=19,,,,
Chico,Chico Fire Command Center,Butte,CA,US,2018-11-17,a small group,,,,,,general protesters,Protesting Trump's motorcade presence with climate change concerns,1,protest,0,0,0,0,1,1,https://www.mercurynews.com/2018/11/17/president-trump-again-blames-forest-management-for-california-fires/,https://eu.azcentral.com/story/news/nation/2018/11/18/president-donald-trump-visits-camp-fire-wildfire-destruction-draws-support-criticism/2046272002/,,,
Corpus Chrisi,Sherrill Park,Nueces,TX,US,2018-11-17,,,,,,,general protesters,rallying against the murders of black trans women,0,rally,0,0,0,0,1,1,https://www.caller.com/story/news/local/2018/11/14/heres-how-corpus-christi-residents-rally-transgender-day-remembrance/2000892002/,,,,
Gainesville,University of Florida,Alachua,FL,US,2018-11-17,more than 40,40,,40,,,the Graduate Assistants Union,protesting against having to pay fees in order to work ,0,protest,0,0,0,0,1,1,https://www.alligator.org/news/graduate-students-march-to-uf-administration-office/article_2170b4ee-ea96-11e8-bd51-e33b0ea52e5f.html,,,,
Houston,,Harris,TX,US,2018-11-17,,,,,,,general protesters,Against gun violence in the Third Ward,1,March; Protest,0,0,0,0,1,1,https://www.khou.com/article/news/community/mothers-march-against-gun-violence-in-third-ward/285-615608310,,,,
Livonia,Farmington Road; Planned Parenthood,Wayne,MI,US,2018-11-17,about 100 ,100,,100,,,general protestors,protesting against a proposed Planned Parenthood facility; against abortion rights,2,protest,0,0,0,0,1,1,https://www.hometownlife.com/story/news/local/livonia/2018/11/19/critics-supporters-take-part-latest-planned-parenthood-protest/2052995002/,,,,
Livonia,Farmington Road; Planned Parenthood,Wayne,MI,US,2018-11-17,a dozen,12,,12,,,general protestors,supporting Planned Parenthood facility; for abortion rights,1,demonstration,0,0,0,0,0,1,https://www.hometownlife.com/story/news/local/livonia/2018/11/19/critics-supporters-take-part-latest-planned-parenthood-protest/2052995002/,,,,
Mobile,West Regional Library ,Mobile,AL,US,2018-11-17,about 120 ,120,,120,,,general protesters,Against Drag Queen Story Hour,2,Protest,0,0,0,0,1,1,https://www.wkrg.com/news/mobile-county/loud-tense-protest-outside-drag-queen-story-hour/1604275485,,,,
New Caney ,,Montgomery,TX,US,2018-11-17,More than a dozen ,12,,12,,,general protesters,Police appreciation ,0,Rally,0,0,0,0,1,1,https://www.yourconroenews.com/neighborhood/moco/news/article/2018-Montgomery-County-Police-rally-shows-law-13402185.php#photo-16522573,,,,
Nogales,Arizona-Mexican Border,Santa Cruz,AZ,US,2018-11-17,up to 500,500,,500,,,School of the America's Watch; Veterans for Peace,"against border militarization, and to morn deaths of those killed at the border",1,demonstration; vigil,0,0,0,0,1,0,https://thiscantbehappening.net/an-encounter-on-the-us-mexico-border/,https://www.liberationnews.org/soa-watch-joined-by-hundreds-at-nogales-encuentro/,,"2018 was third annual demonstration, named The Border Encuentro",
Philadelphia,Independence Hall,Philadelphia,PA,US,2018-11-17,about 30; no more than 40,30,,40,,,We the People rally; Proud Boys,"pro-ICE, anti-abortion, anti-gun control, anti-immigration, pro-police",2,rally,0,0,0,0,1,1,https://www.washingtonpost.com/nation/2018/11/18/we-people-rally-philadelphia-draws-few-supporters-hundreds-counter-protesters/?utm_term=.837e80547f95,http://jewishexponent.com/2018/11/21/rally-counter-protest-clash-on-independence-mall/,,,
Philadelphia,Independence Hall,Philadelphia,PA,US,2018-11-17,hundreds; about 10 times as many counterprotestors [10 x 30]; around 1000,200,,1000,,,general protesters,protesting a Proud Boys rally; against hate,1,counter-protest,4,0,0,0,1,1,https://philadelphia.cbslocal.com/2018/11/17/hundreds-counter-protesters-descend-on-proud-boys-rally-independence-mall-philadelphia-far-right/,https://www.washingtonpost.com/nation/2018/11/18/we-people-rally-philadelphia-draws-few-supporters-hundreds-counter-protesters/?utm_term=.837e80547f95,http://jewishexponent.com/2018/11/21/rally-counter-protest-clash-on-independence-mall/,,
Portland,Terry Schrunk Plaza,Multnomah ,OR,US,2018-11-17,fewer than 50; dozens,24,,50,,,White Supremacist; counter protestors,discredit the #metoo movement ,2,rally; protest,6,0,0,0,1,1,https://www.wweek.com/news/courts/2018/11/17/portland-police-peacefully-keep-apart-far-right-rally-and-antifascist-counter-protest/,https://www.kgw.com/article/news/local/six-arrested-as-opposing-protesters-clash-in-downtown-portland/283-615264543,,,
Portland,Downtown Portland,Multnomah ,OR,US,2018-11-17,more than 200,200,,200,,,general protesters,against white supremacy; against racism,1,counter-protest,0,0,0,0,1,1,https://www.wweek.com/news/courts/2018/11/17/portland-police-peacefully-keep-apart-far-right-rally-and-antifascist-counter-protest/,,,,
Portland,Chapman Square,Multnomah ,OR,US,2018-11-17,no fewer than 200,200,,200,,,Democratic Socialists of America,Against sexual assault,0,Protest; demonstration,0,0,0,0,1,1,https://www.oregonlive.com/portland/2018/11/portlanders-rallied-to-support-survivors-of-sexual-assault-saturday.html,,,,
